-3.5430004811486129e-02,1.8376127604682158e-01,-4.0012589366513807e-02,2.2961704089568439e-02,-8.7847544645791351e-02,-7.6571750028290489e-02,3.2049911398763800e-02,1.0595952033591503e-01,1.0852538621346270e-02,1.5506166775188623e-01,8.1880886153834209e-02,2.0625199078479269e-02,1.8192410898499763e-02,1.7750022889168885e-02,4.6579266582498211e-02,1.1518200100233869e-01,1.1193908763710908e-01,-4.9880388871194017e-02,7.8059385570156820e-03,-4.7023704464975655e-02,-2.1971446743126472e-01,-8.8262533028214449e-02,-2.1139850326756856e-02,-2.0536651666538694e-01,-1.4077619481458544e-02,5.6380849639195950e-02,4.8998653980917552e-02,5.9550086883368027e-02,3.8088952763989090e-02,1.5683556283574521e-01,-2.9116814871958937e-02,4.9766875090610042e-02,1.0380436609584702e-02,-8.5080491458775678e-02,-1.2909372165828084e-01,-5.4139559033463194e-02,-5.8558958413471855e-02,-7.0103827338506550e-02,1.3511056792236376e-01,6.3952910747951869e-02,-2.8040236361304725e-02,-1.1632716588662276e-01,-1.4698320951314803e-01,-1.7362597729599891e-01,2.0024517043056925e-02,1.2273109494401664e-01,-7.3214480568275508e-02,-4.7766497329364381e-02,2.7475266384455969e-02,-1.2905302598648116e-01,-1.0537041874239386e-01,1.2068700557386799e-01,3.9277083949753662e-02,1.4834453573681286e-01,8.5294758896782577e-02,5.6604273069041214e-02,3.2224215569226985e-02,1.4342225032103856e-01,4.7377369475439073e-02,-2.6674951097562925e-02,8.1763257350240745e-02,-2.6548911326216001e-01,-1.2227696768146266e-01,1.4229485388953025e-01,3.6017411519160471e-02,1.0999773811816863e-01,1.9480515635984508e-01,-1.5730676486425940e-01,6.0658846405499497e-02,3.3024028956290759e-02,5.6878489851285283e-02,4.2391058283477071e-02,-5.2518924063628639e-02,1.9736539709411380e-01,-3.6091440547314842e-02,2.3299381603175986e-01,-1.9321509452855594e-02,-2.1334587548021262e-02,8.2647157643637170e-03,1.0450577649581036e-01,1.1191658327240032e-01,3.0617899719018633e-02,-2.7888667270138747e-02,-9.4952680090121908e-02,-5.4372704653821618e-03,7.5699351212067459e-02,2.6110877780487202e-01,3.3322527258468078e-02,-1.3223461805433587e-01,-1.5646406568314586e-01,-1.0456693208474176e-01,-1.2539652303725252e-01,1.1336609819331393e-01,-1.8226092629037682e-01,4.1978256967489996e-02,-5.3116240830551525e-02,1.8767942540152585e-01,1.6434390647190819e-01,-6.6621885805049130e-02,-2.3614972101322341e-02
2.1062010611913561e-02,-7.6381084557556017e-02,-8.5664974999465973e-02,-1.3672495756946474e-02,9.8687200507032946e-02,2.1082131723689052e-01,1.3360427645750023e-01,1.0464364071884456e-01,-1.3320139197862663e-01,-6.8850959410777610e-02,-9.4971731408109841e-02,-2.6458689544385690e-02,6.8581015047235794e-02,1.8641059040188712e-01,2.8538467273664568e-02,-9.4627174486763471e-02,-1.1597898819929423e-01,1.3250329883199446e-01,-7.0297016599518244e-02,-5.0814811249223005e-02,1.5210292710069320e-01,-1.0022131654042304e-01,-8.4728805608632156e-03,-1.2430972427804610e-01,-8.1791204606433368e-02,1.2218387345493999e-02,-2.4939712879809764e-01,-1.9229958723854379e-01,-1.0978683308910284e-01,1.9849486796366880e-01,1.0104831711781494e-01,7.1869645289492343e-02,4.5459636457910041e-02,1.4023929900097539e-02,5.7385813354681063e-02,-2.2698142642644237e-02,-4.3329632207800206e-03,-8.9305631377402647e-02,-1.3058452920487651e-01,1.1079798575956808e-01,9.7977463564772563e-02,1.9963327869285191e-01,1.7541913542168749e-01,2.4796640520368143e-01,-1.2039885967571107e-01,7.7890953143777253e-02,-9.6184504584048855e-02,3.4800159657278923e-02,-1.0060031554886625e-01,-1.9975924427060421e-01,-4.9351571887896663e-02,-3.7258798384830483e-02,-1.4390779977303259e-01,1.0665192649808993e-02,-9.6104863756351341e-02,1.6576788467078821e-01,9.9319443587165407e-02,5.1901585634127854e-02,-2.6374422222254178e-02,-4.8776162515262421e-02,-1.5795187480378087e-02,2.0379757718328336e-02,1.3783067850472430e-01,1.9079824305751881e-02,6.3824521171809881e-02,2.5490441050557401e-02,-2.1336123680699165e-01,3.8755111823586132e-02,-9.2773956194719029e-04,-9.7333680322793138e-03,-8.7003767535763929e-02,7.1571118128519254e-02,1.1869892437233363e-01,-3.6149019126386212e-02,1.3871088976406976e-01,6.1686287597683180e-02,-8.8473953166676847e-02,-2.0500578480536460e-02,1.0324479449961550e-01,-1.1653520457508328e-01,-1.5744935480969785e-01,-3.9879675196284332e-02,-1.1360393702719671e-01,3.8346596323772311e-02,6.2204408146585698e-02,8.8154855404748544e-02,-4.8816985051191461e-02,-8.7025005315947729e-02,1.5221517461309572e-01,-5.8052780460443112e-02,1.0197706619699352e-02,4.8421086104567294e-02,-1.2152895703144118e-01,-7.1795694978317531e-02,8.9532643665208245e-02,-1.8001295995937389e-02,-5.3424675034533207e-02,5.8091171737747208e-02,1.9636735088814070e-01,-4.7773994972513702e-02
1.5192815680066585e-01,7.4081852964142880e-02,-3.9016592463379982e-03,5.8451756238475983e-02,1.6918765546322578e-01,5.6414278382326238e-02,-3.0446524671540569e-02,4.1672491945254145e-02,-8.2108853108812899e-02,-1.3362706820729445e-01,-9.1402677779597014e-02,-1.3619829799692063e-01,-6.1967329713255748e-02,9.6142935080708272e-02,-1.0431440716526675e-02,9.0954803494195963e-02,9.5643150440001781e-02,-5.3270498200498222e-02,5.1885735304993477e-02,-1.1008841471718624e-01,-2.5941678005622380e-02,-4.3057207028143946e-02,1.9613926567972712e-01,-1.1225816442058721e-01,6.4357521307280882e-02,2.3774398376090020e-01,-3.2145985758559988e-02,9.7265425894860078e-02,-1.5666562591422853e-01,2.4746256065608825e-02,-1.2792185106441775e-01,-7.2346296079657715e-02,6.3165239802402254e-02,-9.9078220789731372e-02,2.5251487822007306e-02,-9.5765856955844997e-02,6.9529854194503179e-02,2.7498333866212726e-02,1.0388092273116042e-01,-2.2181078687088816e-02,3.0068372357030292e-03,-1.2453870060692300e-01,-1.0518958436988095e-01,1.9822480944240231e-01,5.2502495287895481e-02,-1.2901410945088870e-01,2.1445387355561881e-03,-2.0638731440373331e-01,-6.5460952409091666e-02,-9.5183694704361874e-02,1.1094136706184340e-01,1.1442308998065986e-01,-7.1103301808301614e-02,-5.0118863069624493e-02,-2.7387105359909868e-02,7.8637360414099772e-02,2.6536814408981087e-02,4.1287249507550673e-02,-8.6517412363251903e-02,-9.1191355139577879e-02,1.6008850989503859e-01,2.6952262205165670e-02,5.0602435335189121e-02,-2.1125888853703437e-01,-9.4424509286507655e-02,-8.8509303543271550e-02,-2.1267103104521227e-02,1.1793579107338645e-01,-2.1022084669313165e-01,-1.0830315848169428e-01,-2.1266408530085518e-02,4.4651853397560677e-02,1.3120176014998899e-01,2.8798833842974747e-01,7.9165035818098816e-03,-1.6207161136759446e-01,1.1233727225524107e-01,9.9961809594963841e-02,-9.9157036357628334e-02,-1.8803860697484697e-02,2.1364308183741809e-01,-3.9464946271669056e-02,6.1009308230786291e-02,7.2702244168765071e-02,1.2576027488348343e-01,-1.6893030154481478e-01,-5.8176749564501508e-02,-3.8943245605229534e-02,6.0467224496849811e-02,-1.6419922413999796e-01,5.9584313379722954e-02,7.9605244136205469e-02,-1.7575661108997966e-02,-3.5287666856326561e-02,-4.1431408938091656e-02,-1.4151804348737837e-01,-1.1777820828090836e-01,1.1230868944516752e-01,3.8709936024829777e-02,4.8088875856444287e-02
2.6182926341088951e-02,1.2694277353641956e-02,1.9203629769642647e-01,5.2014994250391758e-02,1.5080370849073582e-01,1.0004209321443434e-01,-8.9330583281155673e-02,1.2911549439824657e-01,1.5455371823440298e-01,-5.6496589656988658e-02,-7.0403390663204779e-02,-3.6431844331984334e-02,-5.0528808001366443e-02,-1.5772201470188099e-01,4.1730988353249295e-02,1.3847131876298996e-01,1.2915892791259981e-01,6.9182449884443123e-02,-2.1801584585901205e-02,-7.1106167764982728e-02,-5.7657996540658986e-02,-2.3175971956972960e-01,-1.9931594199403584e-02,-1.0079558952092488e-01,-4.8785726821055683e-02,1.8413602213980845e-01,6.0244843648927238e-02,7.2117783846648409e-02,5.2087029272167816e-03,-1.6595266822129737e-01,1.2754901568687103e-02,-3.3215748045075960e-02,-1.2373658547207067e-02,8.0787726962960715e-02,1.4465087292674658e-01,-1.8736942883177815e-01,-6.9977271427117418e-02,5.1513003732744846e-02,-1.9314559653628886e-02,-2.2916057462120723e-01,1.5966365106221564e-01,1.3663024714541760e-01,5.9065277345004191e-02,4.7329548900445273e-02,6.4509869722563437e-02,1.9226857998127209e-01,-9.4278585087534030e-03,-3.2695778575269757e-02,-8.2642168871734298e-02,-6.4006639705287874e-02,-2.2239808572223123e-02,9.4240660919595570e-02,-5.3367975733709036e-02,7.9585465410827338e-02,-4.2852389526164825e-02,-1.3766838230366513e-01,3.0768779668904712e-02,1.2976868226387955e-01,-1.4305316969091877e-01,3.2814478655271895e-01,-7.4772985105675302e-02,-6.0786015224393364e-02,4.1985032786358227e-02,-2.3186610064134808e-02,-8.2401586027714335e-04,-2.1222671391770181e-01,3.5604857411747036e-02,-5.2502820493101378e-03,-6.1546609826376823e-02,5.8789340339438119e-02,-1.8020358310198706e-01,-2.9288804336012525e-02,7.0491372512468967e-02,-3.7394944066237459e-02,-4.2114355391165058e-02,-9.4581470431927564e-02,3.1552442718054588e-02,-1.4337901481449897e-02,-3.3553987121717282e-02,5.1892312482139866e-02,9.8667729807328131e-02,2.2508252950423618e-02,6.6066989889765074e-02,-7.8933502218576951e-02,7.2860062936243877e-02,1.2811032878121020e-01,4.4094713012890072e-02,3.7363144425694328e-02,4.9463784174849534e-02,2.8190669902187611e-02,-2.8837450379107465e-02,-1.7148835262022175e-01,-2.0240837195212632e-02,8.9043386605534763e-02,2.1429079234221590e-01,1.4463559112362559e-01,7.3461230498381033e-02,1.4031177213826743e-01,-1.8037608983075193e-01,-7.8175924016821469e-02
1.9722656600654667e-01,-4.0405551454529003e-02,1.4112995748083162e-01,8.0143839230507954e-02,-5.9178422051587194e-02,-3.2242374175834893e-02,-1.5592618801199862e-02,-4.1601565698301896e-02,1.0950539723755810e-01,1.0412642528961198e-01,2.5183316029460150e-02,1.3839847478755996e-01,1.4320372295677103e-01,-1.1667666562415747e-01,-2.4516977847521687e-02,-5.3502236851272186e-02,3.0087475618949037e-02,-1.3020678733154178e-01,9.3505245304435380e-02,-4.2258781887417655e-02,3.0400700256120482e-02,-3.4839271650635974e-02,-3.7161572529550414e-02,-8.0812092625814458e-02,-4.2056444158013954e-02,2.8911297140180137e-02,-9.4293467179883933e-02,-5.3653517480085119e-03,3.3460485802473218e-02,1.7739985025791005e-01,3.4396187797839262e-02,-1.2971385210237000e-02,1.8138087818530035e-01,-1.4982857871156968e-01,1.3198208922879122e-02,-2.0048733710177241e-01,-1.1844401692412479e-01,6.5556740021947515e-02,-1.7720382972163284e-01,-2.4010914573136227e-02,2.7010183962761124e-02,1.2428829074933407e-02,-2.6782586786898605e-01,-2.8928372912789047e-01,2.6519806950106289e-03,9.4665888057850391e-03,-1.3286295608656370e-01,-1.8125379807358094e-01,-2.0645338212992654e-02,-9.9914845856517512e-02,-6.4501637872935058e-02,-6.1419585810886537e-02,-5.7311562537457575e-02,-1.3358198556209813e-01,-3.4950234597705052e-04,8.7154926402652516e-02,-2.3973284504409845e-02,-1.1362738067410999e-01,9.1868474652917143e-02,9.8205595864990197e-02,2.4245261496807544e-02,-2.5086509414673365e-02,1.3585881512849582e-01,4.7734104457636116e-02,6.4692962594572120e-02,9.3374027059247938e-02,-7.2669140981685726e-02,1.4543924376753689e-01,1.3177476104894204e-01,-3.4271569096069356e-02,-2.9946811464521678e-02,9.9474205419489189e-02,1.0741751019452669e-01,-1.6111559484679298e-02,9.3808637594264457e-02,7.0094674475885951e-02,2.7207261912412090e-01,9.2644859791120346e-02,1.6155922821603119e-02,-1.6267219098236088e-01,-9.3567496894565116e-02,3.9144200301975365e-02,6.9906783414364917e-02,-1.6252198689949651e-01,8.3895872656531326e-02,7.9836606310327105e-03,2.9277260396257773e-02,3.0561701190117304e-02,8.8423003891723084e-02,-1.0371943875259854e-01,-7.1132624558126162e-02,6.8783880540166459e-02,2.0135862126240378e-01,1.6471113377177526e-01,3.4523116155832520e-02,-3.6682991729882564e-03,-4.4780079221175544e-02,-1.6419266940890151e-01,1.3815983202907889e-01,6.9092343228650391e-02
1.5343654963758682e-01,-1.2825600305570206e-01,-3.9707118010003921e-02,1.4763966869563649e-01,-1.8101650610326311e-01,-4.0611602889800147e-03,6.9699782019227899e-02,8.9142436893672919e-02,-1.7575889323214310e-02,3.3631957384612859e-02,-9.0654356433839036e-03,1.8525017684767109e-02,-1.9530085561034558e-01,1.0073351763609477e-01,4.7782146542720630e-02,-1.7206147688876183e-01,8.0252398018079374e-02,-1.2083377020332033e-01,5.6388000423451788e-02,-8.4376473265146967e-02,2.1786052438965742e-02,-7.0583861392467528e-02,1.2262922840972755e-01,-1.7177730005319633e-01,9.4748089023822743e-02,8.1452762610074846e-03,1.9157719840655862e-01,-1.5369944549175449e-01,-3.5686163572771747e-02,1.3848996504180805e-01,-2.7966391181788175e-02,-1.1518463494385581e-01,9.9752890633371283e-02,-8.1179036676673727e-02,9.5936207162859055e-02,-3.1424097336902948e-02,9.4267961544250531e-02,1.1149381325979925e-02,1.5254420903416469e-01,7.9119244586356538e-02,8.1941184307345635e-02,2.0620246433347705e-01,-1.1423818031725445e-01,-9.0676394873208180e-02,1.6190271343780177e-01,1.5224192306176620e-01,-1.8057038506893722e-02,-2.5582889886399292e-03,1.3943061953526364e-01,8.1530809630026794e-03,9.8233115002504756e-02,1.0372707801724772e-01,-2.0065176910512886e-01,-8.6465214230795451e-02,-8.7671127464107601e-03,-1.0395635527949154e-01,2.2937139542624628e-02,2.6389803264341066e-02,-3.8363194643440061e-02,7.9189955806537246e-02,-1.1569871079588286e-01,-9.9680572277453527e-02,-7.2739638348426061e-02,1.3939503191164413e-02,7.7783694473057011e-02,-1.6970598501845041e-02,8.0925311863043844e-02,-2.0144656349055316e-02,-1.4274467701275748e-01,1.4695033274233477e-01,-6.5911198564964454e-02,-1.1173397027011546e-01,-1.0433815699159878e-01,1.0617663341643273e-01,-3.2629034457272596e-02,3.1606149633199493e-02,-9.1743252870938388e-02,1.7438013447676332e-02,-2.3134234053186029e-02,-6.1972483885572596e-02,-1.3114523339426898e-01,2.5093190677296734e-01,3.6930640226778187e-02,3.3690042583997902e-02,1.4519092835553410e-01,-3.4623634689774328e-02,1.3602611345499702e-01,-4.5845768922530922e-02,-5.0899539987430721e-02,-3.7496630117046958e-02,-3.1846562179837878e-01,1.4132141319023694e-01,1.4683345344748756e-02,-8.5787915607260443e-02,-4.8289606484393052e-02,1.2847227443091311e-02,1.2567576013856283e-01,7.6672507745502924e-02,1.1800031908091139e-02,8.3989934172524525e-02
1.0931801904134487e-01,-1.6418765579923844e-01,8.7441423120489095e-02,-1.1056207538777280e-02,1.3153697391563998e-01,-5.2439111458415059e-03,6.1216397453806033e-02,-1.2497216705945045e-01,2.2003565282450208e-02,1.0837545456408017e-01,-6.8297299238751982e-02,-9.9700033525590925e-02,2.0011958245210053e-02,2.2925294600619464e-01,-2.3951178090527679e-02,1.5030969372415129e-01,-1.4947844455213494e-01,-1.3339265802469527e-01,-1.6506928953499525e-01,8.4319045059891962e-02,2.1608040894913149e-02,5.9388086476383661e-02,-1.6504260480779212e-01,-5.6284402722734392e-03,2.3034459076379233e-02,-1.3637211713424463e-01,3.1167196102225139e-02,-9.4530192655877296e-02,-7.9763397069290365e-02,8.4849228242593028e-02,-1.4553943825001148e-01,-5.6821995515318829e-02,-1.4034250240114615e-01,3.7166984579730881e-02,9.1733160257196217e-02,-1.7185714139716318e-01,-3.5469726701834056e-02,1.2444691278866243e-01,-1.2515873753421611e-01,-1.2269097635260366e-01,5.8742361279129782e-02,-3.2940150348045225e-03,7.1079240083665327e-02,2.1045072304204790e-01,7.6759003008657456e-02,-6.6372220668941925e-02,-5.9528195163136184e-02,4.4545148068336149e-02,4.5761969933299208e-02,-1.4000575895760561e-01,1.3012657021289339e-01,-1.0279015978346140e-01,-1.2698723502191317e-02,-9.3668035136768898e-02,5.2315667966819454e-02,9.0912347280542788e-02,-1.1185456254290184e-01,-1.4509108949010183e-01,1.6863921737301696e-01,-1.8248453546006924e-01,-6.0126948976784757e-02,-1.3164352198745877e-01,3.2824001556907817e-02,2.0141951111945444e-02,-6.0591358969604506e-02,-1.0168754313247105e-01,2.3565940748429975e-02,2.6543234478196287e-02,-7.0129207175352495e-02,-1.7326611724571375e-01,-1.8484415461192394e-01,-1.7097851937242406e-02,-3.3265014772824064e-02,-2.7137993681512473e-01,-1.9190882931505792e-02,7.5777350938261115e-02,6.5470088273306248e-02,-2.9441398545443379e-02,-7.4890081979729392e-02,4.2673805731534849e-02,-3.8010175016432307e-02,-1.5230571675192245e-01,-7.2666330751548713e-02,4.7621151217818194e-02,1.6513526040877569e-02,1.6735694036048657e-01,-5.3861333776150842e-02,-7.7034431702832876e-02,1.1140382832572196e-02,1.1367740507676193e-01,-8.8506637560802195e-02,5.1570749283478406e-02,-2.4944514633068623e-02,8.2048016229805898e-02,8.4834055957312540e-02,-1.0639349924399992e-01,2.8768486826857634e-02,8.2595523644150320e-02,2.3743032698187919e-01,-1.1830836211090867e-01
9.3782986935784435e-02,-2.5550182473518954e-02,-8.7181728891320386e-03,-1.6142045025050736e-01,-9.3659315677230112e-02,6.6949067568374709e-02,-6.9090782134642439e-02,-1.6869464093537145e-01,1.7962180616792137e-01,9.0946508403304233e-02,-1.3368904364730286e-01,-1.9034527543918972e-01,6.1837917035819076e-02,1.9123513998010530e-02,9.3713769580064457e-02,-9.6296931925713758e-02,6.0944578254497270e-02,1.0290731901824791e-01,4.8222941105973582e-02,-7.1280655700528888e-03,9.3624277768951839e-02,-1.8984927541639628e-02,-3.6856930138380255e-02,2.5048802846244961e-01,-9.8471881036458500e-02,1.7660837708996097e-02,-1.3853192475086396e-01,3.7457869727154397e-02,1.7216374548663790e-01,-6.0292538054017866e-02,1.4084338739303226e-01,-2.2180701778977553e-02,1.1594481275975725e-01,1.8834478829201845e-01,-6.0530536895436610e-02,-5.1460450965477557e-02,-9.9205578501652417e-02,1.6103301088961380e-01,-2.6808851002089521e-02,4.8276798648033491e-04,-4.5862446459189868e-02,6.0994031385495716e-02,4.9117193174644713e-04,1.7731285561188778e-01,9.3774176971334153e-02,3.8844753571309093e-02,7.1519115159884697e-02,1.7062262577743431e-01,1.8398728915375620e-01,8.0608453613429665e-02,-1.5216318004525655e-02,-3.3038353366950109e-02,1.2737308982862452e-01,9.8916189151620260e-02,-7.0752343007944488e-02,-1.0559837894422267e-01,1.1302588700353745e-01,4.1504857923570490e-02,1.0724725457157814e-02,-1.5803643836207135e-01,-2.5372367680090119e-02,9.4666910276026747e-03,1.7517172231909357e-02,-1.0365469615514770e-01,9.1287790899322221e-02,1.8100821162265424e-01,7.6469678836853183e-02,-9.8778678850235835e-02,-1.9907644479171836e-02,-1.0003049318640400e-01,-1.2407823212885533e-01,9.1088401863452739e-02,2.9015428376475061e-01,5.1936749039063458e-02,1.2070188171312420e-03,-1.2962474182554869e-02,1.3208026861648031e-01,4.5891157452742769e-02,-1.2971281669071791e-01,-1.9374570726526698e-03,1.5089545456163345e-01,1.9931094580723372e-02,-3.9208243513079027e-02,1.7105625435895433e-01,-6.1109412416274503e-02,1.9296692432607110e-01,3.8478999755391815e-05,4.5830815799338322e-02,9.1975526579775591e-02,1.1694361429811999e-02,8.9050100840387725e-02,1.9805000609631396e-01,5.2793692902884354e-02,1.7576767962492010e-02,4.9330102119787035e-02,-3.2238562435169010e-02,4.5684516704817664e-02,9.6009889673084478e-02,1.2604089908004956e-01,3.6748665439318894e-02
-1.1482913115027731e-02,-1.2131963509839711e-01,2.2306103386223933e-01,-5.6296967299187635e-03,2.0229085959517265e-02,3.3319821444231297e-02,-2.2081119418924300e-01,-1.0766631681013233e-01,-3.5605682786514693e-02,1.4359706511185300e-01,-5.2936722425773269e-02,-4.6743571108143235e-02,2.7207918795746123e-02,-8.6858754333874865e-03,-2.7813265752088212e-01,-1.2356710283646383e-01,-1.4004100073429135e-01,1.7176959721755879e-02,1.0402772127940883e-01,1.1703380017665570e-01,-4.4953117791723854e-02,1.0168272247368471e-01,6.2263004568812209e-02,-2.7828067757515412e-01,-2.4528938230256425e-02,-5.0861284886776770e-02,-4.1665636020126594e-02,4.7455707661148420e-02,3.6082278545096713e-02,-7.6723895488014546e-02,-2.3479499436929941e-02,-2.0302295609430334e-02,-9.3791626691210814e-02,-5.0411798710459955e-02,-1.6798725937819507e-02,1.0281127611699722e-01,-8.5704563203477024e-02,2.7922123792521014e-02,1.8471038093690689e-01,1.5368931643302264e-01,5.3737229244709965e-02,1.3417210014644393e-01,-7.4580095938176660e-02,5.2965077680888151e-02,2.6551897530984147e-02,9.8733211617367644e-02,5.2580910515938058e-02,1.5386031401752444e-03,1.1592668104676740e-02,-4.1977827526804921e-02,-1.7872616642065287e-02,9.2460079572252482e-02,1.7539426767158117e-01,5.5836748711711126e-02,5.2926370369292437e-02,3.4697986305380117e-02,-5.4973306546094544e-02,-1.1982812182535973e-02,4.0486870240962390e-02,-4.1091429005629156e-02,6.7160400279947907e-02,5.6648644824143772e-02,1.1212466255775617e-01,-1.9318089448754600e-02,6.2596900628825156e-02,1.7936246049251495e-01,-8.6936067714838847e-02,5.7894601426139836e-02,1.3676702082807940e-01,-4.4788564357154559e-02,-3.7713982042354641e-02,-2.8344743311614056e-02,-6.9519018559233356e-02,-8.5773630740366466e-02,3.9977260909189807e-02,6.7427446154997586e-02,-1.0683692050679942e-01,1.2919168417459098e-01,-2.6932225991653999e-03,-1.1978149095671474e-01,-1.7987906334257678e-01,-2.6164251628045221e-01,5.1723174602933252e-03,2.4275761655513048e-01,5.2653450369944073e-02,-1.9022174875944992e-01,1.6194075651576802e-02,1.4055573820379197e-01,-8.1607564240902000e-02,9.5408680832777093e-02,-3.0384786654988127e-01,2.6604790762914662e-02,-6.4995155483742933e-02,1.2665245638945112e-02,4.7949224512941577e-02,-4.3421103647209816e-02,5.9537354688680155e-02,-1.3360888650820238e-01,2.2284381999449196e-02,2.3069015707775593e-02
-4.5801587013534643e-02,-2.3264491998948391e-02,-5.0627783450012127e-02,-7.6379945511052941e-02,2.8158553095739360e-02,1.3831156747592041e-01,4.3435287930771622e-02,-3.8652141903106452e-02,4.2528575309966600e-02,2.0955550231781622e-01,-5.4415563024368306e-02,6.3320007536664585e-02,-5.5563869644393707e-02,1.3323526134433647e-01,1.3321073199893415e-02,-1.1495643377224941e-03,1.0635175115557091e-01,3.2180307814674139e-02,-2.1518493117621568e-01,-1.8314245374778565e-01,-1.6752142780978686e-02,1.1941589951448596e-01,-2.2870817347054970e-02,-4.9472113885835528e-02,5.7928229961495256e-02,4.3033483855420412e-02,-2.5967011603208429e-01,1.3669882920824977e-01,-2.2462003993931426e-01,-5.3712411759523029e-02,1.2816568049883537e-01,-1.5287072257780867e-02,9.1147479348023877e-02,6.2178607395870555e-02,2.8553587950006603e-02,-2.3302743688576068e-02,2.7133285311027211e-01,1.2247782844313942e-01,1.1903827794059763e-01,4.5367477067732110e-03,8.7965433277225440e-03,-1.5884950367339133e-03,-8.0410199152566156e-02,1.6858812154041306e-01,-4.7735530258853083e-02,-1.6551435533914957e-01,1.8510108560876832e-02,2.1712834309519355e-02,2.7528516891448630e-02,9.9205024106571726e-04,-4.2264294041257124e-02,-1.0540268389014576e-01,-8.8769071782230560e-03,-5.1099147222233174e-02,-3.5278995761269735e-02,-9.8036453537467247e-02,8.3822515771054984e-02,2.8717893698397504e-02,1.1761236238301380e-01,-1.1165704536922842e-01,1.7271181863777907e-01,6.5337603378747916e-02,1.7042362177749687e-01,-1.1413160366783609e-01,-7.8835351814717611e-02,-1.6430576772956174e-01,-1.8988409251007768e-02,5.5734355275526712e-02,-7.0005653172548490e-02,4.2685806074492065e-02,-1.6139576830447619e-01,1.4778805483210239e-01,3.2960680232164669e-02,-5.1201057625994223e-02,1.0455144316103861e-01,-9.8721704657303136e-02,8.8984154405262306e-02,-5.5194010250523395e-02,1.2460351463343584e-01,-5.4921968363422925e-02,4.3024656072820008e-02,-1.1235362911275068e-01,2.0414806823730895e-03,-2.8386843507737379e-03,5.5894325684440589e-02,1.9709986842303712e-02,9.7455459087813306e-02,1.2488004735798838e-01,8.5533483858015721e-02,1.5146571785993243e-01,8.5535589666758644e-02,8.8094491362522384e-02,-4.0882156675506202e-02,1.1013758657365579e-01,-1.3577048825915286e-01,6.4011111039190605e-02,1.0265140250615851e-01,8.1705457552867178e-02,1.1067182806851324e-01,-3.1723598257702695e-01
