-1.4106284833165450e-02
-1.4237083235495470e-02
2.2047761742705705e-02
7.4395735364042342e-02
-1.9212902322429046e-02
2.2435727588821071e-02
6.8363400967200389e-03
2.0102663754895382e-02
-2.6275641195303442e-02
8.1673952437978179e-03
-3.7858424449127251e-02
3.6416393267081973e-02
2.6313434870377014e-02
-1.9789916591158880e-02
-2.3213979683303163e-02
-1.6145076543580935e-02
