-1.7199264554212820e-02
4.8111986868837036e-03
5.6592645627716980e-02
5.3298791993375200e-02
-6.1015981384143957e-02
-1.2619726605095622e-02
-2.5524364035514283e-02
1.7679088757885240e-02
1.5508486715817423e-02
-3.8957623473058409e-02
-5.3812069472335203e-03
5.6598554779195710e-02
1.6085697259295686e-03
-3.8842622378335474e-02
8.3769664184143149e-03
8.2092919310236944e-03
