1.1996894418829148e-02,-3.7301780491564229e-05,2.4210996566748313e-04,3.8453949703598782e-04,4.5675723866348477e-04,3.2060457176345454e-05,-3.9594050724693175e-04,5.5797609207334012e-04,2.0460001854225544e-04,-3.1430738255434692e-04,-2.8868649849163644e-04,6.6181221106659588e-05,4.9919677591849193e-04,9.6131133581260492e-05,-4.5001485385111781e-05,-4.3456627897488421e-04
-3.7301780491557344e-05,1.2490158295566222e-02,-4.0563537526083775e-05,-2.2122289256034890e-04,-8.2340664166952963e-05,-5.1458388117477810e-04,-3.0007447492754812e-05,-1.4780457829805655e-04,3.5239234710084009e-05,-2.0107072936252357e-05,-4.7830318849013525e-05,5.1146020392541273e-04,8.9085467624887656e-05,-7.2271751930575245e-05,2.0383005851299234e-04,1.8735902329911755e-04
2.4210996566748430e-04,-4.0563537526071340e-05,1.1464664980609936e-02,1.6871374966807070e-04,2.6204873249432005e-04,2.7107235004485944e-04,-9.8629910919617443e-06,4.1079067135386423e-04,4.3081884937364121e-04,-7.5364363937436328e-06,-2.0298314065720068e-04,3.1760084732243056e-04,1.3875385273450557e-04,5.8155715786485051e-05,5.8319459888977189e-05,-1.5312921837128577e-04
3.8453949703599904e-04,-2.2122289256035270e-04,1.6871374966806124e-04,9.9257459157625766e-03,-1.6045389688530611e-04,-1.4136016308011673e-04,2.6044554523656563e-04,-2.3542776057303483e-04,-3.3973669474355824e-04,2.5680412297451188e-04,5.3765591271672463e-05,-9.1397759260828857e-05,1.0533186139175403e-04,1.6757742789335280e-04,-1.9220306170907370e-04,2.5134117181599414e-04
4.5675723866348835e-04,-8.2340664166970053e-05,2.6204873249431712e-04,-1.6045389688531798e-04,2.4543529127717224e-02,8.8525545994101138e-05,6.9829008814603099e-05,-2.6642225161064008e-04,4.1177946162088797e-04,-2.1322324612414890e-05,1.4944011600458078e-04,-3.6573881818072218e-04,-5.0476117220000134e-05,6.1296629094576092e-04,4.8982971972420970e-04,-7.9937130101641446e-05
3.2060457176340867e-05,-5.1458388117478493e-04,2.7107235004485120e-04,-1.4136016308012025e-04,8.8525545994118011e-05,2.2726846875799022e-02,-4.4116605278791297e-05,-1.1026559607317193e-04,-1.5916643834999432e-04,-6.0748645446889859e-05,2.6935539517428965e-04,-3.1946761698766797e-04,-4.0585063539596823e-04,-1.3450069247690613e-04,-3.0918049952536583e-04,-1.5571237864549990e-04
-3.9594050724696644e-04,-3.0007447492717468e-05,-9.8629910919613632e-06,2.6044554523651934e-04,6.9829008814585169e-05,-4.4116605278789122e-05,1.4319814691673677e-02,-4.2810759875065078e-04,-2.3984835231596123e-04,2.2015755823286891e-04,-8.9365278281673566e-05,7.0320941644316047e-05,-2.5510253347276573e-05,-2.4374884765168559e-04,1.8897138274770738e-04,6.9725538566893638e-05
5.5797609207330142e-04,-1.4780457829800662e-04,4.1079067135384775e-04,-2.3542776057305825e-04,-2.6642225161064198e-04,-1.1026559607315239e-04,-4.2810759875066125e-04,1.3679636672602255e-02,-7.3003891543867803e-05,-2.4024883564561931e-04,5.4425184523619586e-04,-3.8524225713374653e-04,2.0810509636398197e-04,6.2357124133628140e-05,7.4224993112981973e-05,3.2584318021167173e-04
2.0460001854225070e-04,3.5239234710076806e-05,4.3081884937363959e-04,-3.3973669474352599e-04,4.1177946162087491e-04,-1.5916643834997700e-04,-2.3984835231595996e-04,-7.3003891543864429e-05,1.7342413736856251e-02,8.8335209549245090e-05,7.7797394524252190e-04,1.0281181969330667e-04,1.6045145898489118e-04,5.1056569063474269e-04,-4.1286605526674302e-04,3.5121491054896368e-04
-3.1430738255437571e-04,-2.0107072936258659e-05,-7.5364363937229703e-06,2.5680412297449421e-04,-2.1322324612412586e-05,-6.0748645446869700e-05,2.2015755823288482e-04,-2.4024883564561855e-04,8.8335209549280326e-05,2.1047409240556404e-02,2.9344642407139014e-04,-8.9756683378928328e-05,7.1087081045713745e-06,-2.2357583564827248e-04,4.3723638065844240e-04,-1.7473851157845597e-04
-2.8868649849163710e-04,-4.7830318849012766e-05,-2.0298314065720681e-04,5.3765591271652500e-05,1.4944011600459580e-04,2.6935539517431464e-04,-8.9365278281653250e-05,5.4425184523620594e-04,7.7797394524254369e-04,2.9344642407139800e-04,8.8776832098594622e-03,-1.6709655856879488e-03,2.4968532379427425e-04,-2.4647360682844951e-04,-2.0153970543911539e-04,-3.4932620273874095e-04
6.6181221106652907e-05,5.1146020392541956e-04,3.1760084732242595e-04,-9.1397759260834359e-05,-3.6573881818073437e-04,-3.1946761698766521e-04,7.0320941644309271e-05,-3.8524225713373547e-04,1.0281181969330217e-04,-8.9756683378917486e-05,-1.6709655856879551e-03,1.9535866999698507e-02,-2.1960013065852070e-04,-2.4607235230041265e-04,-1.0117577834277217e-04,4.0237947943177799e-05
4.9919677591849431e-04,8.9085467624887223e-05,1.3875385273450571e-04,1.0533186139174747e-04,-5.0476117219993473e-05,-4.0585063539592243e-04,-2.5510253347274272e-05,2.0810509636397066e-04,1.6045145898486838e-04,7.1087081045795255e-06,2.4968532379426698e-04,-2.1960013065854548e-04,2.9353798761014838e-02,7.1576381013865550e-04,7.6967651336111258e-04,-4.8798499849164555e-04
9.6131133581267187e-05,-7.2271751930578173e-05,5.8155715786474121e-05,1.6757742789333104e-04,6.1296629094574509e-04,-1.3450069247688865e-04,-2.4374884765171345e-04,6.2357124133633385e-05,5.1056569063474713e-04,-2.2357583564830422e-04,-2.4647360682844262e-04,-2.4607235230039921e-04,7.1576381013863728e-04,7.1035657984972692e-03,-3.3785587502837492e-04,2.4509841655390998e-04
-4.5001485385115163e-05,2.0383005851298670e-04,5.8319459888969024e-05,-1.9220306170904388e-04,4.8982971972423204e-04,-3.0918049952537006e-04,1.8897138274769746e-04,7.4224993112943145e-05,-4.1286605526694956e-04,4.3723638065844381e-04,-2.0153970543912065e-04,-1.0117577834277532e-04,7.6967651336110369e-04,-3.3785587502837850e-04,1.7063936605096457e-02,1.9246597852431020e-04
-4.3456627897488513e-04,1.8735902329912113e-04,-1.5312921837127972e-04,2.5134117181599717e-04,-7.9937130101653440e-05,-1.5571237864550074e-04,6.9725538566885588e-05,3.2584318021168285e-04,3.5121491054895842e-04,-1.7473851157844621e-04,-3.4932620273874437e-04,4.0237947943179337e-05,-4.8798499849162847e-04,2.4509841655391508e-04,1.9246597852431744e-04,5.8085874747896039e-02
